x,y
1.001706323109879,-1.1764494092125108
1.031844160197662,-0.7230299321384299
0.9972092109507988,-0.8705134100459252
0.9387203975196895,-0.7756234078020332
1.0406506431945928,-0.9050050418830756
1.0178961159451816,-0.6721232446029834
1.020848248303353,-0.7832731940509005
0.930669126513488,-0.752667377242106
1.0100701580136375,-0.8090672661768322
1.0307560544573817,-0.8274944353023485
1.0141991943966084,-0.5466688618280553
0.9990434798287308,-0.6892800893602868
1.0113437623919153,-0.7099733452676089
0.9966971674043678,-0.5942004827895773
0.9820242525120729,-0.6998193886355965
0.9671078496824553,-0.616132666745787
0.9672322205001964,-0.5039321715404796
0.8608960302165322,-0.331697746684129
0.9265210456420666,-0.3848618231324531
0.8418748369660585,-0.29603445522623995
0.9783422392681164,-0.3868727499132443
0.9473967251669361,-0.24586980115806312
0.9673506417955806,-0.2525379855117119
0.9043177410253338,-0.26032964100065437
0.9552030989271069,-0.2462176578913029
0.8276198081622483,-0.284237581160258
0.8305835717703142,-0.1600386736291095
0.8049899465936216,-0.10224250355455133
0.9710377492649405,-0.3408360197693848
0.9014225273845706,-0.13532980763214697
0.9539464388752429,-0.07153500578779981
0.846724418358157,0.13472569200924012
0.8825132152410868,-0.2006483644629079
0.8892057336049395,-0.013106506828651665
0.8771453371030433,-0.19695927123653456
0.8149764012615782,0.03172619365243978
0.8732433923505268,-0.05573243956340823
0.8890250177874254,0.17318303644003397
0.7774408416982584,0.1666097643504556
0.7494631750144884,0.047090436656591406
0.8277034890746486,0.16436542736171256
0.7569107506008582,0.36167514691394675
0.799257499700459,0.13940427123548504
0.7519436720925335,0.1603176100389896
0.6381826166875759,0.5192693154964922
0.7275358692811705,0.42985327080358604
0.6981788155524355,0.48752892148750937
0.7244895294340893,0.26895872136372034
0.7568762877677346,0.3248411539120162
0.7660693105684669,0.4244068345082521
0.7595861845227894,0.3327896872355558
0.6388644174197975,0.4740223189154531
0.7169029932783144,0.45991028372328
0.5996092659161876,0.3692905796505581
0.5680846660326917,0.5395729931710274
0.6640489980601002,0.623077032609729
0.532673704393191,0.6496087059360314
0.5766394702561516,0.6641129273719582
0.5893968447197697,0.413984983935775
0.6469029270409097,0.5739987522326042
0.5374527863694926,0.4870088224403768
0.6183432701634491,0.6201468287721783
0.5713567108607819,0.8980760103337289
0.49427544154359804,0.5584250264159074
0.5078455507822456,0.7771859001080899
0.5168795987115641,0.6526841817382356
0.49219520482358975,0.6838137889770706
0.5062957492315263,0.6788153503174785
0.5325315908710494,0.8010492036014187
0.3900220226777349,0.7347728229245727
0.49702619201675546,0.9462864897437313
0.4749694516458395,0.64711500426199
0.46474680111582084,0.899788334313399
0.41595101707485577,0.8625383820804025
0.46936220801176115,0.7166245100238129
0.45893274702263004,0.9998781363852025
0.3811516174676875,0.9044232677501169
0.33943273496296983,0.910141876364639
0.35130841929861395,0.6944642281754005
0.4573445290378825,1.0350737077133347
0.3118038983531797,0.9684053835583808
0.31779243555637204,0.9826750527685062
0.27996442487404394,0.911810204146595
0.16655472176792807,1.072720564398597
0.2511799047336964,0.8921067275036525
0.17595541341730608,0.9042273338566476
0.22757915303716753,1.0651550494885482
0.2484183385779422,0.8842236758086268
0.14581654862642074,0.8508377114146015
0.09729589252742754,0.9127438901384044
0.09301153043440068,1.0072118380764787
0.12410392649676666,0.8740593377568673
0.10463015431988178,1.0725616570598193
0.08005329832399015,1.0963393210212486
0.04777396251104014,0.8861238350420322
-0.05717593546382661,1.1249474062819527
0.024191620904326104,0.9433374094702502
0.04675952451619965,0.895590965878502
0.014340782306383784,1.0307454240716347
-0.014470160379206927,0.9687776103002432
-0.04582994256108889,1.0646622727440556
-0.07415581934595646,0.9405033135768419
0.03369897906928677,1.044952310298211
-0.0767658392085766,0.7671466619880127
-0.11515691767099004,0.9048506368185611
-0.15715861727492741,0.9182371162693463
-0.1287500499216595,0.8745467252247565
-0.0578188274687427,0.8758624454648434
-0.11340805075145712,1.1103420688852719
-0.18022176919419766,1.096697180049845
-0.19322644271912545,1.1444379294501674
-0.09938363295566957,1.0243464299746101
-0.20939338850828762,0.8741627820870599
-0.2486051148975121,0.8779989923786475
-0.19888370102000194,1.0613924008608326
-0.16784186665308895,1.0065456099293635
-0.2623090242755849,0.905581027095222
-0.2925676371200448,0.94508613791807
-0.268887554331721,1.0627899763783755
-0.2304890931319727,0.9726764230266001
-0.3530330505415977,0.9155190769888222
-0.42260858349289554,0.947955119859736
-0.39478957992180636,1.051037736996574
-0.35338480041038806,0.9646725494992037
-0.37982491195339707,0.8839705662237902
-0.34635380218622913,0.7596718864730505
-0.4366716935707202,1.0251385632199188
-0.5093470586006228,0.8917631078730164
-0.4702259578011356,0.7347272538107628
-0.4302937129658113,0.9229248318187318
-0.48348555302781365,0.8353427594101732
-0.49056879827883554,0.7575602604220881
-0.4123579375640759,0.6397314901203894
-0.512235885612175,0.7462964644926526
-0.44614985414248953,0.7545678168331191
-0.49308008161518585,0.7155335369117837
-0.6372511228182078,0.6932632162018735
-0.48995838233471195,0.6717881924714189
-0.5721380838029351,0.6171114738757568
-0.5573430895763762,0.533885247451469
-0.6672731167854346,0.6325939622583683
-0.6491377795071258,0.5238548896668751
-0.5408032567931336,0.6726512608936905
-0.5684347535664902,0.46214887505622837
-0.6456667267302867,0.5721866094373449
-0.5885956458627599,0.5197809240123799
-0.5884777960170195,0.32812332206540074
-0.7271219461261116,0.42254247947573065
-0.699029839738202,0.4972028754219444
-0.7346457052651048,0.47600934100822045
-0.7620884605703517,0.3182845763146547
-0.7198746563057006,0.4629590863816011
-0.7303384055739023,0.2858483054975183
-0.6482011592493124,0.2575092541311159
-0.6540943221372412,0.2738830689523182
-0.7759625650030719,0.12791034321453099
-0.7081250641480803,0.07521762309306612
-0.7092005054424287,0.29019365135028785
-0.8067739178189431,0.2774285732034478
-0.7566614301129719,0.27550446753432856
-0.780191928108334,0.12434529816825624
-0.7808010001985682,0.20873242673829573
-0.8115404149045,-0.016033459601572653
-0.8413371336959826,0.1989905313162812
-0.927721549455936,0.049110235299956395
-0.8194081055356754,0.08109353839808642
-0.9957201921902309,-0.12777674781263926
-0.9068361086425017,-0.09373836763258403
-0.8865965148532527,0.09199533609576593
-0.873918259837819,-0.18590058621113004
-0.8072624090412479,-0.17110454913928785
-0.7779161948376527,-0.11600310531029923
-0.897607900862641,-0.19852798434807883
-0.9061516447548682,-0.11435931809560451
-0.9285707944759245,-0.1963283707900062
-1.0239677687415205,-0.46930526699269737
-0.9520714537031788,-0.3073792697296168
-1.0098924385620132,-0.4334250252497772
-0.998168871880357,-0.2510628424380965
-0.9761378466768634,-0.28490746099870756
-0.9352994919957334,-0.6972411967144485
-0.9479111166525455,-0.4987583246380395
-0.936085988689751,-0.49341792653702754
-0.8571386477642446,-0.579421925913536
-0.9008143142907405,-0.5891246063317113
-0.9373335053202689,-0.8203385806451029
-0.9853662186777405,-0.5798807378540226
-0.9675490241861492,-0.5467332216335663
-0.9737672976661441,-0.5837159436383007
-0.9616857617110746,-0.9142169308648729
-0.9512772910230897,-0.6791319830436002
-0.9893311752853438,-0.617424970876805
-1.0190545438677263,-0.8256843161697645
-1.011030740395274,-0.837218454357318
-0.8585071540386592,-0.7615346315804056
-0.9313133638597002,-0.8865766574546733
-0.978848913359936,-0.7477062166939854
-1.0771004673065119,-0.9491473487188227
-0.9956689382447608,-1.047540849171394
-1.0436709322506816,-0.8122425546204981
